whois_regDate,whois_expDate,number_of.,url_length,number_of_digits,number_of_special_charac,number_of-,number_of//,number_of/,number_of@,HTTP_check,number_of_protocols,number_of_subdomains,IP_in_url,number_of_.com,Port_in_URL,number_of_www,short_URL
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,56,9,0,2,1,4,0,1,1,2,0,1,0,0,0
2700,221,3,52,9,0,2,1,4,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,4,74,11,0,2,1,5,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
2700,221,3,43,9,0,2,1,2,0,1,1,2,0,1,0,0,0
3158,494,2,55,0,0,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,32,0,0,0,1,3,0,1,1,0,0,0,0,0,0
671,59,2,23,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,29,4,0,0,1,2,0,1,1,2,0,0,0,0,0
978,117,5,176,34,8,1,1,6,0,1,1,0,0,1,0,0,0
1587,238,2,62,7,0,0,1,5,0,1,1,0,0,1,0,0,0
1587,238,2,63,5,0,0,1,5,0,1,1,0,0,1,0,0,0
3504,148,2,26,0,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,23,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,34,0,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,1,26,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,41,1,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,35,0,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,43,0,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,45,0,0,0,1,3,0,1,1,0,0,0,0,0,0
2509,47,4,48,0,0,0,1,3,0,1,1,1,0,1,0,0,0
1156,-61,3,43,0,0,0,1,2,0,1,1,1,0,1,0,0,0
-1,-1,2,46,2,0,0,1,2,0,1,1,1,0,0,0,0,0
232,133,1,20,0,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
4062,685,4,87,29,1,0,1,4,0,1,1,2,0,2,0,0,0
4062,685,4,87,24,1,0,1,4,0,1,1,2,0,2,0,0,0
-1,-1,2,90,8,2,4,1,5,0,1,1,0,0,1,0,0,0
-1,-1,2,34,0,0,0,1,4,0,1,1,0,0,0,0,0,0
385,345,1,22,0,0,0,1,2,0,1,1,0,0,1,0,0,0
-1,-1,2,45,0,0,0,1,3,0,1,1,1,0,0,0,0,0
3861,156,4,43,1,0,0,1,3,0,1,1,2,0,0,0,0,0
-1,-1,2,31,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,72,12,0,2,1,5,0,1,1,1,0,0,0,0,0
5017,96,2,35,0,0,0,1,4,0,1,1,0,0,0,0,0,0
289,77,1,19,0,0,1,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,40,11,1,0,1,4,0,1,1,0,0,0,0,0,0
7895,505,5,152,28,0,0,1,3,0,1,1,2,0,1,0,0,1
-1,-1,2,35,4,0,0,1,3,0,1,1,1,0,0,0,0,0
3650,367,2,58,0,0,0,1,2,0,1,1,1,0,0,0,0,0
2596,325,1,47,3,0,1,1,5,0,1,1,0,0,0,0,0,0
2548,373,1,18,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,40,0,1,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,4,140,21,1,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,26,1,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
320,46,3,42,0,0,2,1,2,0,1,1,1,0,0,0,0,0
829,266,5,352,22,25,13,1,7,1,1,1,0,0,2,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,19,2,0,0,1,2,0,1,1,0,0,0,0,0,0
2314,242,6,211,18,8,3,1,4,0,1,1,4,0,0,0,0,0
2314,242,6,93,4,0,3,1,4,0,1,1,4,0,0,0,0,0
2314,242,6,275,20,10,3,1,4,0,1,1,4,0,0,0,0,0
-1,-1,2,26,0,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,31,0,0,0,1,3,0,1,1,0,0,0,0,0,0
2210,346,2,42,2,0,2,1,2,0,1,1,1,0,1,0,0,0
3861,156,3,54,4,0,2,1,4,0,1,1,2,0,0,0,0,0
3861,156,4,112,15,2,2,1,6,0,1,1,2,0,0,0,0,0
3861,156,4,93,12,1,2,1,6,0,1,1,2,0,0,0,0,0
3861,156,4,112,24,2,2,1,6,0,1,1,2,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
4201,181,2,44,0,0,1,1,5,0,1,1,0,0,0,0,0,0
2210,346,1,15,3,0,0,1,2,0,1,1,0,0,0,0,0,0
2210,346,1,16,3,0,0,1,2,0,1,1,0,0,0,0,0,0
2210,346,1,15,3,0,0,1,2,0,1,1,0,0,0,0,0,0
2210,346,1,15,2,0,0,1,2,0,1,1,0,0,0,0,0,0
2210,346,2,26,2,0,0,1,3,0,1,1,0,0,0,0,0,0
284,81,1,21,4,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,39,8,0,0,1,2,0,1,1,1,0,0,0,0,0
2210,346,1,15,3,0,0,1,2,0,1,1,0,0,0,0,0,0
2210,346,1,15,2,0,0,1,2,0,1,1,0,0,0,0,0,0
397,-32,2,21,0,0,0,1,2,0,1,1,1,0,0,0,0,0
2981,1766,2,50,7,0,0,1,2,0,1,1,1,0,1,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,19,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
7716,1910,4,49,6,0,0,1,2,0,1,1,2,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
7895,505,5,176,27,0,0,1,3,0,1,1,2,0,1,0,0,1
-1,-1,1,23,0,0,1,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,32,0,0,0,1,3,0,1,1,1,0,0,0,0,0
2981,1766,2,38,3,0,0,1,3,0,1,1,1,0,1,0,0,0
-1,-1,3,42,0,0,0,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,47,4,0,0,1,2,0,1,1,1,0,0,0,0,0
707,23,4,55,6,0,2,1,2,0,1,1,3,0,0,0,0,0
707,23,5,67,6,0,2,1,3,0,1,1,3,0,0,0,0,0
707,23,5,99,15,2,2,1,3,0,1,1,3,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,22,0,1,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,57,6,0,4,1,5,0,1,1,0,0,0,0,0,0
-1,-1,1,17,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,17,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
326,39,4,65,0,2,0,1,3,1,1,1,1,0,2,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,22,0,1,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,1,22,0,1,0,1,3,0,1,1,0,0,0,0,0,0
333,33,2,27,1,0,1,1,2,0,1,1,1,0,0,0,0,0
6900,920,3,97,2,0,4,1,2,0,1,1,2,0,1,0,0,0
2981,1766,2,32,3,0,0,1,2,0,1,1,1,0,1,0,0,0
2981,1766,3,45,3,0,0,1,3,0,1,1,1,0,1,0,0,0
4635,113,1,16,0,0,0,1,2,0,1,1,0,0,1,0,0,0
-1,-1,1,44,4,0,0,1,5,0,1,1,0,0,0,0,0,0
-1,-1,3,73,8,0,0,1,5,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
6900,920,5,68,2,0,4,1,3,0,1,1,3,0,1,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
106,258,5,24,0,0,0,1,3,0,1,1,1,0,0,0,0,0
106,258,8,27,0,0,0,1,3,0,1,1,1,0,0,0,0,0
896,199,2,39,7,0,0,1,2,0,1,1,1,0,1,0,0,0
193,172,2,18,0,0,0,1,2,0,1,1,0,0,1,0,0,1
37,327,1,24,0,0,1,1,3,0,1,1,0,0,0,0,0,0
6413,161,2,20,0,0,0,1,2,0,1,1,1,0,0,0,0,0
6413,161,3,31,0,0,0,1,3,0,1,1,1,0,0,0,0,0
6413,161,3,32,0,0,0,1,3,0,1,1,1,0,0,0,0,0
3977,40,3,143,14,1,0,1,8,0,1,1,1,0,0,0,0,0
1398,62,2,24,0,0,0,1,2,0,1,1,1,0,1,0,0,0
2834,88,3,77,25,0,0,1,5,0,1,1,2,0,0,0,0,0
2834,88,4,84,25,0,0,1,6,0,1,1,2,0,0,0,0,0
2834,88,4,90,25,0,0,1,6,0,1,1,2,0,0,0,0,0
2834,88,4,85,25,0,0,1,6,0,1,1,2,0,0,0,0,0
2834,88,3,77,23,0,0,1,5,0,1,1,2,0,0,0,0,0
2834,88,4,84,23,0,0,1,6,0,1,1,2,0,0,0,0,0
2834,88,4,90,23,0,0,1,6,0,1,1,2,0,0,0,0,0
2834,88,4,85,23,0,0,1,6,0,1,1,2,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,29,1,0,2,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
379,352,3,63,5,0,0,1,4,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
7104,200,2,25,1,0,0,1,2,0,1,1,1,0,1,0,0,1
2275,281,3,46,6,0,0,1,2,0,1,1,2,0,1,0,0,0
2275,281,4,57,6,0,0,1,3,0,1,1,2,0,1,0,0,0
252,113,1,18,0,0,0,1,2,0,1,1,0,0,1,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
2981,1766,2,33,3,0,0,1,2,0,1,1,1,0,1,0,0,0
7895,505,5,172,32,1,0,1,3,0,1,1,2,0,1,0,0,1
8438,327,2,31,0,0,0,1,2,0,1,1,1,0,1,0,0,0
525,205,1,65,33,0,0,1,3,0,1,1,0,0,1,0,0,0
-1,-1,2,53,1,0,2,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,51,0,0,1,1,5,0,1,1,0,0,0,0,0,0
-1,-1,2,24,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,48,4,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,22,0,0,2,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,23,0,0,1,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,61,1,5,1,1,6,0,1,1,0,0,0,0,0,0
1842,349,2,42,2,0,0,1,4,0,1,1,1,0,0,0,0,1
-1,-1,1,17,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,40,3,2,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,33,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,31,0,1,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,37,0,1,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
3886,3053,2,29,0,0,0,1,2,0,1,1,1,0,1,0,0,0
6206,1098,2,37,4,0,0,1,2,0,1,1,1,0,0,0,0,0
6206,1098,4,51,4,0,0,1,3,0,1,1,1,0,0,0,0,0
3541,111,3,39,5,0,2,1,2,0,1,1,2,0,0,0,0,0
-1,-1,2,31,1,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,30,0,0,1,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,24,0,0,1,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
1505,685,5,273,46,0,0,1,3,0,1,1,2,0,0,0,0,0
-1,-1,4,165,16,1,0,1,3,0,1,1,1,0,0,0,0,0
567,163,2,41,2,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,6,63,5,0,0,1,2,0,1,1,5,0,0,0,0,0
-1,-1,7,79,5,0,0,1,3,0,1,1,5,0,0,0,0,0
-1,-1,7,79,5,0,0,1,3,0,1,1,5,0,0,0,0,0
-1,-1,3,90,0,6,0,1,3,1,1,1,1,0,1,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
8292,108,2,60,6,0,0,1,2,0,1,1,1,0,0,0,0,0
1898,658,3,75,8,0,0,1,5,0,1,1,1,0,0,0,0,0
11,354,3,67,1,0,0,1,4,0,1,1,1,0,0,0,0,0
-1,-1,1,19,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,78,16,3,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,93,27,5,0,1,3,0,1,1,0,0,0,0,0,0
355,10,1,17,0,0,0,1,2,0,1,1,0,0,1,0,0,0
-1,-1,2,27,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
6474,100,2,29,0,0,0,1,2,0,1,1,1,0,1,0,1,0
-1,-1,5,107,10,0,0,1,3,0,1,1,1,0,1,0,0,0
-1,-1,2,32,0,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,26,4,0,0,1,2,0,1,1,2,0,0,0,0,0
362,3,2,22,2,0,0,1,2,0,1,1,1,0,0,0,0,0
379,352,2,31,1,0,0,1,2,0,1,1,1,0,0,0,0,0
2281,275,2,28,3,0,0,1,2,0,1,1,1,0,1,0,0,0
2834,88,3,43,5,0,0,1,4,0,1,1,2,0,0,0,0,0
2834,88,3,43,5,0,0,1,4,0,1,1,2,0,0,0,0,0
-1,-1,2,39,3,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,16,291,72,18,4,1,10,0,1,1,2,0,0,0,0,0
-1,-1,3,63,17,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,6,83,0,1,2,1,6,0,1,1,1,0,0,0,0,0
-1,-1,2,40,5,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,4,67,10,0,4,1,3,0,1,1,2,0,0,0,0,0
-1,-1,3,58,15,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,15,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,14,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,15,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,14,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,16,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,14,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,58,13,0,4,1,4,0,1,1,2,0,0,0,0,0
1062,33,3,63,5,0,0,1,5,0,1,1,2,0,0,0,0,0
-1,-1,6,90,10,2,4,1,5,1,1,1,2,0,0,0,0,0
-1,-1,3,52,9,0,4,1,3,0,1,1,2,0,0,0,0,0
-1,-1,2,39,6,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,40,3,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,54,15,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,73,22,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,4,64,10,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,4,76,18,2,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,2,41,4,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,38,2,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,1,34,0,0,0,1,3,0,1,1,0,0,0,0,0,0
2981,1766,2,32,3,0,0,1,2,0,1,1,1,0,1,0,0,0
662,68,2,62,3,0,0,1,5,0,1,1,0,0,1,0,0,0
6413,161,2,19,0,0,0,1,2,0,1,1,1,0,0,0,0,0
6413,161,3,30,0,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,1,33,0,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,1,31,0,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,2,199,64,7,0,1,5,0,1,1,0,0,0,0,0,0
2927,724,3,81,6,0,1,1,5,0,1,1,1,0,1,0,0,0
2927,724,3,77,7,0,1,1,5,0,1,1,1,0,1,0,0,0
-1,-1,1,83,4,0,0,1,3,0,1,1,0,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
309,56,1,21,0,0,1,1,2,0,1,1,0,0,0,0,0,0
567,163,2,39,2,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,3,33,0,0,0,1,3,0,1,1,0,0,1,0,0,0
-1,-1,3,36,0,0,0,1,3,0,1,1,0,0,1,0,0,0
-1,-1,3,31,0,0,0,1,3,0,1,1,0,0,1,0,0,0
-1,-1,3,135,40,8,1,1,3,0,1,1,0,0,1,0,0,0
-1,-1,3,32,0,0,0,1,3,0,1,1,0,0,1,0,0,0
-1,-1,2,42,0,0,1,1,3,0,1,1,1,0,0,0,0,0
1680,146,2,58,0,0,1,1,7,0,1,1,0,0,0,0,0,1
-1,-1,2,34,0,0,0,1,3,0,1,1,1,0,0,0,0,0
660,70,2,52,5,0,0,1,4,0,1,1,0,0,1,0,0,0
660,70,2,51,4,0,0,1,4,0,1,1,0,0,1,0,0,0
4134,248,2,32,3,0,0,1,3,0,1,1,1,0,1,0,0,0
1237,953,1,40,3,0,0,1,4,0,1,1,0,0,1,0,0,0
-1,-1,5,186,92,4,0,1,5,0,1,1,0,0,1,0,0,0
70,295,1,16,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,16,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,29,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,1,93,12,5,2,1,4,0,1,1,0,0,0,0,0,0
337,28,1,17,1,0,0,1,2,0,1,1,0,0,1,0,0,0
199,166,1,19,0,0,0,1,2,0,1,1,0,0,1,0,0,0
3886,3053,2,36,0,0,0,1,2,0,1,1,1,0,1,0,0,0
-1,-1,1,35,0,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,4,45,0,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,1,23,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,2,21,0,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,56,5,0,0,1,2,0,1,1,1,0,0,0,0,0
-1,-1,2,64,7,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
6350,224,2,36,0,0,0,1,4,0,1,1,0,0,0,0,0,0
-1,-1,4,73,1,0,1,1,7,0,1,1,0,0,1,0,0,0
-1,-1,4,77,1,0,1,1,8,0,1,1,0,0,1,0,0,0
-1,-1,4,89,1,0,1,1,9,0,1,1,0,0,1,0,0,0
-1,-1,8,133,1,0,2,1,12,0,1,1,0,0,3,0,1,1
-1,-1,14,239,3,0,2,1,22,0,1,2,0,0,5,0,1,1
-1,-1,3,50,1,0,1,1,5,0,1,1,0,0,0,0,0,0
-1,-1,4,67,1,0,1,1,6,0,1,1,0,0,1,0,0,0
8532,1328,2,38,0,0,0,1,2,0,1,1,1,0,1,0,0,0
8532,1328,3,57,0,0,0,1,4,0,1,1,1,0,1,0,0,0
8532,1328,3,74,0,3,0,1,3,0,1,1,1,0,1,0,0,0
-1,-1,3,50,3,0,0,1,5,0,1,1,1,0,0,0,0,0
-1,-1,3,43,1,0,0,1,4,0,1,1,1,0,0,0,0,0
-1,-1,2,34,1,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,39,1,0,0,1,3,0,1,1,1,0,0,0,0,0
-1,-1,3,53,1,0,0,1,4,0,1,1,1,0,0,0,0,0
-1,-1,3,56,1,0,1,1,4,0,1,1,1,0,0,0,0,0
-1,-1,3,52,1,0,0,1,4,0,1,1,1,0,0,0,0,0
-1,-1,3,49,1,0,0,1,4,0,1,1,1,0,0,0,0,0
349,16,1,20,0,0,0,1,2,0,1,1,0,0,1,0,0,0
-1,-1,1,29,0,0,0,1,2,0,1,1,0,0,0,0,0,0
8532,1328,2,38,0,0,0,1,2,0,1,1,1,0,1,0,0,0
11,354,3,47,0,0,0,1,4,0,1,1,1,0,0,0,0,0
4108,274,2,47,1,0,0,1,4,0,1,1,1,0,0,0,0,0
4108,274,2,57,2,1,0,1,5,0,1,1,1,0,0,0,0,0
4108,274,3,112,9,8,1,1,6,0,1,1,1,0,0,0,0,0
4108,274,2,57,2,1,0,1,5,0,1,1,1,0,0,0,0,0
4108,274,3,112,9,8,1,1,6,0,1,1,1,0,0,0,0,0
4108,274,2,57,1,1,0,1,5,0,1,1,1,0,0,0,0,0
4108,274,3,112,8,8,1,1,6,0,1,1,1,0,0,0,0,0
4108,274,2,57,2,1,0,1,5,0,1,1,1,0,0,0,0,0
4108,274,3,112,9,8,1,1,6,0,1,1,1,0,0,0,0,0
2981,1766,3,49,3,0,0,1,3,0,1,1,1,0,1,0,0,0
3754,263,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
3886,3053,2,38,0,0,0,1,2,0,1,1,1,0,1,0,0,0
-1,-1,2,38,0,0,1,1,3,0,1,1,1,0,0,0,0,0
8246,154,2,55,0,0,1,1,6,0,1,1,0,0,1,0,0,0
-1,-1,2,33,0,0,0,1,2,0,1,1,1,0,0,0,0,0
354,376,1,42,0,1,0,1,3,0,1,1,0,0,1,0,0,0
354,376,1,49,0,1,0,1,4,0,1,1,0,0,1,0,0,0
354,376,1,46,0,1,0,1,4,0,1,1,0,0,1,0,1,0
-1,-1,3,42,10,0,4,1,2,0,1,1,2,0,0,0,0,0
-1,-1,3,83,27,0,4,1,4,0,1,1,2,0,0,0,0,0
3737,280,2,44,0,0,1,1,4,0,1,1,0,0,1,0,0,0
-1,-1,4,89,16,2,4,1,5,0,1,1,2,0,0,0,0,0
723,372,1,30,0,0,0,1,3,0,1,1,0,0,1,0,0,0
-1,-1,3,53,15,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,53,15,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,53,13,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,53,14,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,53,14,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,53,14,0,4,1,4,0,1,1,2,0,0,0,0,0
-1,-1,3,53,14,0,4,1,4,0,1,1,2,0,0,0,0,0
791,304,1,55,3,0,1,1,6,0,1,1,0,0,1,0,0,0
-1,-1,1,26,0,0,0,1,2,0,1,1,0,0,0,0,0,0
-1,-1,3,53,0,0,2,1,3,0,1,1,1,0,0,0,0,0
-1,-1,4,234,84,7,3,1,5,0,1,1,0,0,2,0,1,0
-1,-1,3,209,68,7,0,1,5,0,1,1,0,0,1,0,0,0
-1,-1,3,209,72,7,0,1,5,0,1,1,0,0,1,0,0,0
6413,161,3,34,0,0,0,1,3,0,1,1,1,0,0,0,0,0
6413,161,3,32,0,0,0,1,3,0,1,1,1,0,0,0,0,0
1131,694,3,179,14,4,0,1,5,0,1,1,0,0,1,0,0,0
1131,694,3,186,10,4,0,1,5,0,1,1,0,0,1,0,0,0
1131,694,3,105,7,2,0,1,5,0,1,1,0,0,1,0,0,0
3552,465,1,36,0,0,0,1,4,0,1,1,0,0,1,0,0,0
3552,465,2,53,0,0,0,1,5,0,1,1,0,0,1,0,0,0
3552,465,2,386,93,2,11,1,7,0,1,1,0,0,1,0,0,0
-1,-1,2,49,0,0,0,1,5,0,1,1,1,0,0,0,0,0
-1,-1,2,35,6,0,2,1,2,0,1,1,1,0,0,0,0,0
-1,-1,3,59,10,0,4,1,5,0,1,1,2,0,0,0,0,0
-1,-1,3,65,10,0,4,1,6,0,1,1,2,0,0,0,0,0
301,64,1,62,22,0,1,1,5,0,1,1,0,0,1,0,0,0
-1,-1,2,36,4,0,2,1,2,0,1,1,1,0,0,0,0,0
1016,1540,2,32,0,0,0,1,2,0,1,1,1,0,1,0,0,0
-1,-1,2,41,0,0,1,1,3,0,1,1,1,0,0,0,0,0
-1,-1,2,29,0,0,0,1,2,0,1,1,1,0,0,0,0,0
5508,335,2,43,1,2,0,1,5,0,1,1,0,0,1,0,0,0
-1,-1,2,38,1,0,2,1,2,0,1,1,1,0,0,0,0,0
872,223,3,39,0,0,1,1,4,0,1,1,0,0,0,0,0,0
-1,-1,4,64,11,1,4,1,3,0,1,1,2,0,0,0,0,0
-1,-1,3,48,11,0,4,1,2,0,1,1,2,0,0,0,0,0
7791,240,1,44,0,0,0,1,7,0,1,1,0,0,0,0,0,0
-1,-1,1,189,25,4,2,1,3,0,1,1,0,0,0,0,0,0
4871,242,2,135,23,0,3,1,13,0,1,1,0,0,1,0,0,0
4871,242,3,145,23,0,3,1,14,0,1,1,0,0,1,0,0,0
4871,242,3,147,23,0,3,1,14,0,1,1,0,0,1,0,0,0
4871,242,2,135,17,0,3,1,13,0,1,1,0,0,1,0,0,0
4871,242,3,145,17,0,3,1,14,0,1,1,0,0,1,0,0,0
4871,242,3,147,17,0,3,1,14,0,1,1,0,0,1,0,0,0
4871,242,2,135,19,0,3,1,13,0,1,1,0,0,1,0,0,0
4871,242,3,145,19,0,3,1,14,0,1,1,0,0,1,0,0,0
4871,242,3,147,19,0,3,1,14,0,1,1,0,0,1,0,0,0
4871,242,2,135,17,0,3,1,13,0,1,1,0,0,1,0,0,0
4871,242,3,145,17,0,3,1,14,0,1,1,0,0,1,0,0,0
